place,canonical,n_colonies,n_mentions,first_year,last_year,global_role,has_geo_cue
middleton_river,Middleton River,2,8,1910,1914,local,True
boucher_hill,Boucher Hill,1,8,1910,1918,local,True
eleuthers,Eleuthers,1,8,1911,1940,local,False
koinadugu_district,Koinadugu District,1,8,1911,1922,local,True
serving,Serving,4,8,1913,1919,local,False
zoutpansberg_district,Zoutpansberg District,1,8,1913,1922,local,True
katherine_river,Katherine River,3,8,1914,1920,local,True
maldivian_islands,Maldivian Islands,1,8,1914,1934,trading_partner,True
union_island,Union Island,2,8,1917,1948,local,True
blumut_hills,Blumut Hills,5,8,1918,1936,local,True
setul,Setul,5,8,1918,1951,local,True
st_joseph_convent_school,St. Joseph Convent School,3,8,1918,1925,local,True
males,Males,4,8,1919,1951,local,False
leribe_district,Leribe District,1,8,1920,1923,local,True
mafeteng_district,Mafeteng District,1,8,1920,1923,local,True
quthing_district,Quthing District,1,8,1920,1923,local,True
nek_district,Nek District,1,8,1920,1923,local,True
mail_steamers,Mail Steamers,3,8,1920,1928,local,False
bull_line,Bull Line,3,8,1920,1928,local,False
leeward_caribbee_islands,Leeward Caribbee Islands,3,8,1921,1948,local,True
transport_co,Transport Co,4,8,1923,1949,local,False
river_service,River Service,3,8,1923,1937,local,True
the_palestine_land,The Palestine Land,1,8,1923,1932,local,False
carmel,Carmel,1,8,1923,1932,local,False
kishon,Kishon,1,8,1923,1932,local,False
malayalees,Malayalees,1,8,1924,1946,local,False
lower_lokko,Lower Lokko,1,8,1925,1933,local,False
southern_rhodesian,Southern Rhodesian,3,8,1925,1955,local,True
langkon,Langkon,1,8,1927,1936,local,False
saint_helen,Saint Helen,2,8,1927,1933,trading_partner,True
upper_volta,Upper Volta,1,8,1928,1934,local,False
keta_ada,Keta-Ada,1,8,1928,1940,local,False
north_nyeri,North Nyeri,1,8,1929,1939,local,False
malabars,Malabars,1,8,1930,1932,local,False
aboriginals,Aboriginals,1,8,1931,1950,local,False
virgin_islands_group,Virgin Islands Group,1,8,1931,1940,local,False
first_district,First District,1,8,1931,1932,local,True
sabaki_river,Sabaki River,1,8,1932,1948,local,True
manda_islands,Manda Islands,1,8,1932,1948,local,True
lamu_island,Lamu Island,1,8,1932,1948,local,True
kambui_hills,Kambui Hills,1,8,1932,1940,local,True
kono_district,Kono District,1,8,1932,1940,local,True
nzima,Nzima,2,8,1932,1940,local,False
sinai,Sinai,1,8,1933,1946,local,True
gulf_of_aqaba,Gulf of Aqaba,1,8,1933,1937,local,True
lake_tiberias,Lake Tiberias,1,8,1933,1946,local,True
wadi,Wadi,1,8,1933,1946,local,False
kabala,Kabala,1,8,1934,1951,local,False
kagboro_bagru,Kagboro-Bagru,1,8,1936,1951,local,False
mount_zulia,Mount Zulia,2,8,1936,1951,local,True
saint_pierre,Saint Pierre,1,8,1937,1951,local,True
the_kittam_river,The Kittam River,1,8,1937,1951,local,True
st_monica,St. Monica,1,8,1946,1950,local,True
fort_hare,Fort Hare,4,8,1946,1963,local,True
dominican,Dominican,2,8,1946,1951,local,False
nile_congo,Nile-Congo,2,8,1946,1951,local,False
acholi,Acholi,2,8,1946,1951,local,False
alur,Alur,2,8,1946,1951,local,False
hima,Hima,2,8,1946,1951,local,False
vanikoro,Vanikoro,2,8,1946,1963,local,True
ibans,Ibans,1,8,1948,1963,local,False
kenyah,Kenyah,1,8,1949,1957,local,False
the_cocos_keeling_islands,The Cocos-Keeling Islands,2,8,1950,1958,local,True
protectorate_advisory_council,Protectorate Advisory Council,2,8,1951,1959,local,False
owen_falls,Owen Falls,2,8,1951,1962,local,True
accra_plains,Accra Plains,2,8,1953,1956,local,True
the_cameroons_mountain,The Cameroons Mountain,2,8,1953,1960,local,True
great_river,Great River,2,8,1953,1960,local,True
holland_west_africa,Holland West Africa,2,8,1953,1959,local,False
the_colony_peninsula,The Colony Peninsula,1,8,1953,1960,local,True
rising,Rising,1,8,1953,1960,local,False
tribal_authority,Tribal Authority,1,8,1953,1960,local,False
an_outline,An Outline,1,8,1953,1960,local,False
protectorate_literature_bureau,Protectorate Literature Bureau,1,8,1953,1960,local,False
bonthe_river,Bonthe River,1,8,1953,1960,local,True
the_brocklebank_line,The Brocklebank Line,2,8,1953,1960,local,False
mfuu,Mfuu,1,8,1953,1961,local,False
olive_branch,Olive Branch,1,8,1954,1966,local,False
cowes,Cowes,1,8,1954,1966,local,False
constitutional_instruments,Constitutional Instruments,1,8,1954,1966,local,False
mombasa_institute,Mombasa Institute,2,8,1954,1963,local,False
inland_waterways,Inland Waterways,3,8,1955,1960,local,False
masingini_ridge,Masingini Ridge,1,8,1955,1963,local,False
pemba_airport,Pemba Airport,1,8,1955,1963,local,False
hawksbill_creek,Hawksbill Creek,2,8,1957,1965,local,True
duse_bay,Duse Bay,3,8,1957,1964,local,True
in_anegada,In Anegada,2,8,1958,1966,local,False
miri_urban_district,Miri Urban District,1,8,1958,1961,local,True
sematan,Sematan,1,8,1959,1963,trading_partner,True
oil_refinery,Oil Refinery,2,8,1961,1965,local,False
libandla,Libandla,1,8,1962,1966,local,False
south_orkney_islands,South Orkney Islands,3,8,1963,1966,local,True
cts,Cts,1,8,1964,1965,local,False
st_john_fancourt,St. John Fancourt,3,7,1867,1888,local,True
southern_charibbee_islands,Southern Charibbee Islands,5,7,1867,1880,local,True
georgia,Georgia,3,7,1867,1956,local,True
cocoanuts,Cocoanuts,3,7,1877,1932,local,False
southern_hemisphere,Southern Hemisphere,1,7,1877,1888,local,False
gate,Gate,2,7,1877,1952,local,False
river_convention,River Convention,3,7,1878,1908,local,True
north_district,North District,3,7,1878,1900,local,True
sangamankande,Sangamankande,1,7,1879,1921,local,False
mahomedans,Mahomedans,2,7,1880,1923,local,False
lighthouse_keeper,Lighthouse Keeper,4,7,1880,1912,local,False
emigrant_tambookieland,Emigrant Tambookieland,1,7,1883,1909,local,False
larnaka,Larnaka,1,7,1883,1888,local,True
mount_ida,Mount Ida,1,7,1883,1909,local,True
nomans_land,Nomans Land,2,7,1888,1922,local,False
mount_ayllif,Mount Ayllif,1,7,1888,1908,local,True
baakens_river,Baakens River,1,7,1888,1900,local,True
danish_islands,Danish Islands,2,7,1888,1910,local,True
los,Los,1,7,1888,1900,local,False
medicines,Medicines,1,7,1889,1924,local,False
st_xavier,St. Xavier,1,7,1889,1924,local,True
st_quintin,St. Quintin,2,7,1889,1900,local,True
gan,Gan,2,7,1889,1923,local,False
southern_islands,Southern Islands,3,7,1889,1900,local,True
balembangan,Balembangan,3,7,1890,1900,local,True
umzimkulu,Umzimkulu,2,7,1890,1909,local,True
cape_chidley,Cape Chidley,1,7,1890,1906,local,True
port_essington,Port Essington,2,7,1890,1917,local,True
vickery_drysdale,Vickery Drysdale,3,7,1890,1900,local,False
head_keeper,Head Keeper,4,7,1890,1927,local,False
plantain_garden_river,Plantain Garden River,1,7,1894,1951,local,True
censuses,Censuses,4,7,1894,1948,local,False
mount_lyell,Mount Lyell,1,7,1894,1900,local,True
leopold,Leopold,2,7,1894,1930,local,False
dirk_hartog_island,Dirk Hartog Island,1,7,1894,1917,local,True
the_southern_solomon_islands,The Southern Solomon Islands,1,7,1894,1907,local,True
uruan,Uruan,1,7,1896,1900,local,False
cockcomb_mountains,Cockcomb Mountains,1,7,1896,1934,local,True
river_zambezi,River Zambezi,4,7,1896,1907,local,True
st_swithin,St. Swithin,3,7,1896,1900,local,True
fort_anderson,Fort Anderson,3,7,1896,1905,local,True
christmas_day,Christmas Day,1,7,1896,1910,local,False
viscount_hampden,Viscount Hampden,1,7,1896,1905,local,False
penalty,Penalty,1,7,1896,1906,local,False
armidale,Armidale,2,7,1897,1917,local,False
sambana,Sambana,2,7,1897,1910,local,False
okeodan,Okeodan,2,7,1898,1908,local,False
freshwater_bay,Freshwater Bay,2,7,1899,1917,local,True
mount_yule,Mount Yule,2,7,1899,1917,local,True
fly_river,Fly River,2,7,1899,1917,local,True
the_purari_river,The Purari River,2,7,1899,1917,local,True
cape_nelson,Cape Nelson,2,7,1899,1917,local,True
gira_river,Gira River,2,7,1899,1917,local,True
cape_locomotive_department,Cape Locomotive Department,1,7,1899,1909,local,True
filabusi,Filabusi,2,7,1899,1909,local,False
at_shark_bay,At Shark Bay,1,7,1899,1909,local,True
labuan_island,Labuan Island,1,7,1900,1963,local,True
lado,Lado,1,7,1900,1911,local,False
river_saratoon,River Saratoon,1,7,1905,1934,local,True
storms_river,Storms River,1,7,1905,1909,local,True
guano_islands,Guano Islands,1,7,1905,1909,local,True
omoloma,Omoloma,2,7,1905,1909,local,True
avarau,Avarau,1,7,1905,1918,local,False
mount_leonora,Mount Leonora,1,7,1905,1917,local,True
tucopia_islands,Tucopia Islands,2,7,1905,1913,local,True
woodlark_island,Woodlark Island,2,7,1906,1917,trading_partner,True
baptists,Baptists,4,7,1906,1950,local,False
river_turkwell,River Turkwell,1,7,1907,1915,local,True
big_falls,Big Falls,1,7,1908,1920,local,True
western_frontier,Western Frontier,2,7,1908,1915,local,False
kotabulud,Kotabulud,1,7,1908,1939,local,False
st_jorre,St. Jorre,1,7,1908,1937,local,True
dikoa,Dikoa,2,7,1909,1922,local,False
sai,Sai,2,7,1910,1951,local,False
sleeping_sickness,Sleeping Sickness,3,7,1910,1950,local,False
lyeeun_pass,Lyeeun Pass,1,7,1911,1934,local,False
rundum,Rundum,2,7,1912,1925,local,False
gulf_ports,Gulf Ports,1,7,1915,1963,local,True
maldive_islands,Maldive Islands,1,7,1915,1939,trading_partner,True
lyceum_pass,Lyceum Pass,1,7,1915,1940,local,False
st_pierre_bunbury,St. Pierre Bunbury,1,7,1917,1925,local,True
falkland_island,Falkland Island,2,7,1917,1966,local,True
terutau,Terutau,5,7,1918,1936,local,True
the_kelantan_river,The Kelantan River,4,7,1918,1936,local,True
river_sanglang,River Sanglang,5,7,1919,1936,local,True
santa_appolonia,Santa Appolonia,1,7,1919,1932,local,True
hoek_district,Hoek District,1,7,1920,1923,local,True
lagos_express_service,Lagos Express Service,3,7,1920,1927,local,False
sunnis,Sunnis,2,7,1921,1932,local,False
safed,Safed,1,7,1921,1933,local,False
port_lokko,Port Lokko,1,7,1921,1927,local,True
witu_protectorate,Witu Protectorate,2,7,1922,1930,local,False
kabarnet,Kabarnet,3,7,1922,1950,local,False
the_northern_frontier_district,The Northern Frontier District,2,7,1922,1939,local,True
omar,Omar,4,7,1923,1955,local,False
piers,Piers,2,7,1924,1957,local,False
the_northern_frontier,The Northern Frontier,2,7,1925,1934,local,False
fortune_island,Fortune Island,1,7,1928,1934,local,True
northern_desert,Northern Desert,1,7,1928,1936,local,False
the_coastal,The Coastal,1,7,1928,1936,local,False
lake_asphalt,Lake Asphalt,1,7,1928,1940,local,True
ambalangoda,Ambalangoda,1,7,1930,1946,local,False
courantyne,Courantyne,1,7,1931,1939,local,False
beginning,Beginning,1,7,1931,1939,local,False
generally,Generally,2,7,1931,1954,local,False
virgins,Virgins,3,7,1931,1950,local,False
frosts,Frosts,2,7,1932,1939,local,False
these_islands,These Islands,2,7,1932,1962,local,True
huleh_plain,Huleh Plain,1,7,1933,1946,local,True
coastal_plain,Coastal Plain,1,7,1933,1946,local,True
bake_loke,Bake Loke,1,7,1936,1951,local,False
niutao,Niutao,4,7,1936,1950,local,False
ngau,Ngau,1,7,1937,1951,local,False
marhubi,Marhubi,1,7,1937,1960,local,False
dhufar,Dhufar,1,7,1939,1951,local,False
brothers_islands,Brothers Islands,1,7,1939,1951,local,True
matanilla_reef,Matanilla Reef,3,7,1939,1950,local,True
cay_sal_bank,Cay Sal Bank,3,7,1939,1950,local,False
camaria_falls,Camaria Falls,1,7,1939,1951,local,True
aruka_river,Aruka River,1,7,1939,1951,local,True
barama_river,Barama River,1,7,1939,1951,local,True
amatuk_falls,Amatuk Falls,1,7,1939,1951,local,True
waratuk_falls,Waratuk Falls,1,7,1939,1951,local,True
stake_bay,Stake Bay,2,7,1939,1966,local,True
river_both,River. Both,1,7,1939,1951,local,True
first_urban_elected,First Urban Elected,1,7,1939,1951,local,False
second_urban_elected,Second Urban Elected,1,7,1939,1951,local,False
kigezi,Kigezi,2,7,1939,1951,local,False
st_george_butterfield,St. George Butterfield,2,7,1946,1953,local,True
the_fulbe,The Fulbe,2,7,1946,1950,local,False
ruwenzori_range,Ruwenzori Range,2,7,1946,1951,local,False
bahima,Bahima,2,7,1946,1951,local,False
lancashire,Lancashire,2,7,1948,1956,local,False
galla,Galla,2,7,1948,1951,local,False
kayan,Kayan,1,7,1948,1951,local,False
usambaras,Usambaras,1,7,1948,1951,local,False
st_mary_division,St. Mary Division,2,7,1948,1962,local,True
dusun,Dusun,2,7,1949,1958,local,False
singapore_district,Singapore District,2,7,1949,1955,local,True
sao_hill,Sao Hill,1,7,1949,1961,local,True
gilberts,Gilberts,2,7,1950,1963,local,False
guban,Guban,2,7,1951,1960,local,False
golis,Golis,2,7,1951,1958,local,False
venereal,Venereal,1,7,1953,1966,local,False
mount_olympus,Mount Olympus,1,7,1953,1959,local,True
presidential_legislature,Presidential Legislature,2,7,1953,1957,local,False
cocos_keeling_islands,Cocos-Keeling Islands,2,7,1953,1955,local,True
mohamed_abdulla_hassan,Mohamed Abdulla Hassan,2,7,1953,1960,local,False
radio_somali,Radio Somali,2,7,1953,1960,local,False
st_vincent_government_air,St. Vincent Government Air,2,7,1953,1957,local,True
throne,Throne,1,7,1953,1960,local,False
river_wiapoco,River Wiapoco,1,7,1954,1966,local,True
pernambuco,Pernambuco,1,7,1954,1965,local,False
the_extramural_department,The Extramural Department,1,7,1954,1960,local,False
protectorate_estimates,Protectorate Estimates,1,7,1955,1961,local,False
argentine_islands,Argentine Islands,2,7,1956,1962,local,True
stonington_island,Stonington Island,2,7,1956,1962,local,True
district_rural_units,District Rural Units,1,7,1956,1963,local,False
district_maternity_units,District Maternity Units,1,7,1956,1963,local,False
school_dental_service,School Dental Service,1,7,1956,1963,local,False
zanzibar_maternity_association,Zanzibar Maternity Association,1,7,1956,1963,local,False
the_copra_board,The Copra Board,1,7,1956,1963,local,False
kenya_protectorate,Kenya Protectorate,2,7,1957,1963,local,False
cloves,Cloves,1,7,1957,1963,local,False
isolation,Isolation,2,7,1958,1964,local,False
geriatrics,Geriatrics,2,7,1958,1964,local,False
out_island_clinics,Out Island Clinics,2,7,1958,1964,local,False
common_institutions,Common Institutions,1,7,1960,1966,local,False
joint_police_force,Joint Police Force,1,7,1960,1966,local,False
soqotra,Soqotra,1,7,1964,1965,local,True
st_bernard,St. Bernard,1,7,1964,1966,local,True
antarctic_peninsula,Antarctic Peninsula,3,7,1965,1966,local,True
hhohho,Hhohho,1,7,1965,1966,local,False
the_fraser_river,The Fraser River,2,6,1867,1883,local,True
cariboo,Cariboo,2,6,1867,1883,local,True
table_mountain,Table Mountain,1,6,1867,1909,local,True
johnstone_strait,Johnstone Strait,2,6,1867,1883,local,True
gulf_of_georgia,Gulf of Georgia,2,6,1867,1883,local,True
fuca_strait,Fuca Strait,2,6,1867,1883,local,True
working_expenses,Working Expenses,1,6,1877,1886,local,False
professional,Professional,2,6,1877,1961,local,False
the_fiji_islands,The Fiji Islands,1,6,1877,1886,local,True
cape_its,Cape. Its,1,6,1877,1888,local,True
saint_christopher,Saint Christopher,2,6,1877,1957,local,True
cyril,Cyril,3,6,1878,1913,local,False
magazine_keeper,Magazine Keeper,3,6,1878,1913,local,False
provincial_district,Provincial District,1,6,1883,1883,local,True
john_hill,John Hill,1,6,1886,1900,local,True
katunu,Katunu,2,6,1886,1889,local,True
returns,Returns,3,6,1886,1912,local,False
inn,Inn,3,6,1886,1966,local,False
missionary,Missionary,3,6,1888,1940,local,False
bushmen,Bushmen,4,6,1888,1966,local,False
cape_mounted_rifles,Cape Mounted Rifles,1,6,1888,1898,local,True
east_london_harbour,East London Harbour,1,6,1888,1890,local,True
nicosia_district,Nicosia District,1,6,1888,1898,local,True
hlobane_mountain,Hlobane Mountain,2,6,1888,1910,local,True
massouw,Massouw,1,6,1889,1894,local,False
stellalanders,Stellalanders,1,6,1889,1894,local,False
martin_west,Martin West,1,6,1889,1905,local,False
flinder,Flinder,1,6,1889,1899,local,False
salagha,Salagha,2,6,1889,1899,trading_partner,True
henry_thomas_wrenfordsley,Henry Thomas Wrenfordsley,1,6,1889,1900,local,False
gaya,Gaya,3,6,1890,1900,local,False
harding,Harding,2,6,1890,1900,local,False
stag,Stag,2,6,1890,1900,local,False
sydney_island,Sydney Island,3,6,1890,1919,local,True
flint_islands,Flint Islands,3,6,1890,1919,local,True
penrhyn_islands,Penrhyn Islands,3,6,1890,1919,local,True
penrhyn_island,Penrhyn Island,3,6,1890,1919,local,True
jarvis_island,Jarvis Island,3,6,1890,1919,local,True
new_york_island,New York Island,3,6,1890,1919,local,True
palmyra_island,Palmyra Island,3,6,1890,1919,local,True
anglican_rector,Anglican Rector,3,6,1890,1934,local,False
aron,Aron,3,6,1894,1933,local,True
roquelle_river,Roquelle River,2,6,1894,1900,local,True
st_aubyn,St. Aubyn,4,6,1894,1922,local,True
mount_dundas,Mount Dundas,1,6,1894,1900,local,True
esse_kuma,Esse Kuma,3,6,1894,1900,local,False
ejirin,Ejirin,2,6,1896,1909,local,False
gondwana,Gondwana,2,6,1897,1921,local,False
ketoum,Ketoum,1,6,1897,1900,local,True
lake_tonnage,Lake Tonnage,2,6,1898,1915,trading_partner,True
walfish_bay,Walfish Bay,1,6,1898,1909,local,True
port_of_newcastle,Port of Newcastle,1,6,1898,1917,local,True
lahat_datu,Lahat Datu,1,6,1898,1913,local,False
san_christoval,San Christoval,2,6,1898,1909,local,True
mount_lammas,Mount Lammas,2,6,1898,1908,local,True
the_angabunga_river,The Angabunga River,2,6,1899,1917,local,True
esperance_district,Esperance District,1,6,1899,1907,local,True
ashigiri,Ashigiri,1,6,1900,1909,local,False
fort_goldie,Fort Goldie,1,6,1900,1909,local,True
north_rockhampton,North Rockhampton,2,6,1900,1917,local,False
broadmount,Broadmount,2,6,1900,1917,local,True
river_on,River. On,2,6,1905,1909,local,True
raratonga,Raratonga,1,6,1905,1922,local,False
ida,Ida,3,6,1905,1927,local,False
akure,Akure,3,6,1905,1948,local,False
flinders_island,Flinders Island,1,6,1905,1917,local,True
mount_cameron,Mount Cameron,1,6,1905,1917,local,True
mount_nicholas,Mount Nicholas,1,6,1905,1917,local,True
census_committee,Census Committee,2,6,1905,1911,local,False
biques,Biques,2,6,1905,1930,local,False
northumberland_fusiliers,Northumberland Fusiliers,3,6,1905,1924,local,False
vertueil,Vertueil,3,6,1905,1934,local,False
napier_broome_bay,Napier Broome Bay,1,6,1905,1917,local,True
brunswick_bay,Brunswick Bay,1,6,1905,1917,local,True
